user,movie,rating
"Gage Smith","Ocean's Eleven",4
"Gage Smith","Miracle",4
"Gage Smith","Independence Day",4
"Gage Smith","Nothing in Common",2
"Gage Smith","The Firm",4
"Gage Smith","Saving Silverman",3
"Gage Smith","The Day After Tomorrow",3
"Alan Smith","What Women Want",1
"Gage Smith","What About Bob?",3
"Gage Smith","Intolerable Cruelty",2
"Gage Smith","Traffic",4
"Gage Smith","Eurotrip",4
"Gage Smith","Sleepless in Seattle",5
"Gage Smith","Ransom",4
"Gage Smith","Entourage: Season 1",5
"Gage Smith","Courage Under Fire",3
"Gage Smith","Mona Lisa Smile",4
"Gage Smith","Sweet Home Alabama",3
"Gage Smith","Rocky V",4
"Gage Smith","American Wedding",4
"Gage Smith","Lemony Snicket's A Series of Unfortunate Events",4
"Gage Smith","Close Encounters of the Third Kind",4
"Gage Smith","Big",5
"Gage Smith","Dead Like Me: Season 1",4
"Gage Smith","Matchstick Men",4
"Gage Smith","Changing Lanes",3
"Gage Smith","Remember the Titans",4
"Gage Smith","Van Helsing",3
"Gage Smith","Life as a House",4
"Gage Smith","Hellboy",3
"Gage Smith","The Replacements",4
"Gage Smith","Bill & Ted's Excellent Adventure",3
"Gage Smith","The Karate Kid",4
"Gage Smith","Say Anything",4
"Gage Smith","Dave",4
"Gage Smith","Father of the Bride",5
"Gage Smith","The Sopranos: Season 1",5
"Gage Smith","The American President",4
"Gage Smith","Star Wars: Episode IV: A New Hope",5
"Gage Smith","Kindergarten Cop",3
"Gage Smith","The Green Mile",4
"Gage Smith","The Fugitive",4
"Gage Smith","The Prince and Me",3
"Gage Smith","Casino: 10th Anniversary Edition",4
"Gage Smith","The Wedding Singer",4
"Gage Smith","Alien vs. Predator",3
"Gage Smith","Nine to Five",3
"Gage Smith","Shall We Dance?",4
"Gage Smith","The Sure Thing: Special Edition",4
"Gage Smith","K-Pax",4
"Gage Smith","The Bad News Bears",3
"Gage Smith","A Few Good Men",4
"Gage Smith","Old School",4
"Gage Smith","Magnolia",4
"Gage Smith","Face/Off",3
"Gage Smith","Maverick",4
"Gage Smith","Titanic",5
"Gage Smith","Anger Management",3
"Gage Smith","Days of Thunder",3
"Gage Smith","Indiana Jones and the Last Crusade",4
"Gage Smith","The Human Stain",3
"Gage Smith","Kingpin",3
"Gage Smith","Bottle Rocket",3
"Gage Smith","Wimbledon",3
"Gage Smith","Confessions of a Dangerous Mind",4
"Gage Smith","Always",4
"Gage Smith","24: Season 2",4
"Gage Smith","Meet the Parents",4
"Gage Smith","Clash of the Titans",3
"Gage Smith","The Mighty Ducks",4
"Gage Smith","Gothika",3
"Gage Smith","Saving Private Ryan",3
"Gage Smith","National Treasure",4
"Gage Smith","The Life Aquatic with Steve Zissou",5
"Gage Smith","Seinfeld: Season 3",4
"Alan Smith","The Simpsons: Season 3",3
"Gage Smith","Bounce",4
"Gage Smith","Legally Blonde",4
"Gage Smith","Hitch",5
"Gage Smith","E.T. the Extra-Terrestrial: The 20th Anniversary (Rerelease)",5
"Gage Smith","Full Metal Jacket",4
"Gage Smith","David Copperfield: Illusion",5
"Gage Smith","The Terminal",4
"Gage Smith","Spellbound",4
"Gage Smith","Tootsie",3
"Gage Smith","Beverly Hills Cop",3
"Gage Smith","Slap Shot: 25th Anniversary Edition",4
"Gage Smith","Reservoir Dogs",4
"Gage Smith","Ghostbusters",3
"Gage Smith","Vanilla Sky",2
"Gage Smith","Harry Potter and the Sorcerer's Stone",5
"Gage Smith","The Man Show: Season 1: Vol. 2",4
"Gage Smith","Scooby-Doo",3
"Gage Smith","The Company",3
"Gage Smith","Lethal Weapon",3
"Gage Smith","Die Hard 2: Die Harder",3
"Gage Smith","Alien: Resurrection: Collector's Edition",3
"Gage Smith","Eternal Sunshine of the Spotless Mind",5
"Gage Smith","Pirates of the Caribbean: The Curse of the Black Pearl",4
"Gage Smith","X2: X-Men United",3
"Gage Smith","The Story of Us",4
"Gage Smith","50 First Dates",4
"Gage Smith","Taking Lives",3
"Gage Smith","The Talented Mr. Ripley",4
"Gage Smith","Identity",4
"Gage Smith","Being John Malkovich",3
"Gage Smith","Collateral Damage",3
"Gage Smith","The Looney Tunes Golden Collection: Vol. 1",4
"Gage Smith","Super Size Me",4
"Alan Smith","Chappelle's Show: Season 1",5
"Gage Smith","Man of the House",2
"Gage Smith","Along Came Polly",3
"Ivan Smith","Screwed",1
"Gage Smith","Alien: Collector's Edition",3
"Gage Smith","Lord of the Rings: The Fellowship of the Ring",4
"Gage Smith","Planes",4
"Gage Smith","Wayne's World",4
"Gage Smith","Carolina",4
"Gage Smith","Parenthood",4
"Richard Smith","Angel Eyes",3
"Gage Smith","The Pianist",4
"Gage Smith","Braveheart",4
"Gage Smith","Beauty Shop",4
"Gage Smith","The Silence of the Lambs",4
"Gage Smith","Elf",4
"Alan Smith","Aladdin: Platinum Edition",4
"Gage Smith","Harold and Kumar Go to White Castle",5
"Gage Smith","Spider-Man: The New Animated Series: Season 1",4
"Gage Smith","Finding Neverland",5
"Gage Smith","Moonstruck",3
"Gage Smith","Bridget Jones's Diary",5
"Gage Smith","The Final Cut",3
"Gage Smith","Cocoon",4
"Gage Smith","Something's Gotta Give",4
"Gage Smith","Ghost",4
"Gage Smith","Starman",3
"Gage Smith","Pay It Forward",4
"Gage Smith","Napoleon Dynamite",5
"Gage Smith","Dirty Rotten Scoundrels",3
"Gage Smith","Private Parts",4
"Gage Smith","Guarding Tess",4
"Gage Smith","Daredevil",3
"Gage Smith","Sideways",4
"Gage Smith","The Godfather",4
"Gage Smith","Dogma",4
"Gage Smith","Wild Things",3
"Ivan Smith","Zoolander",1
"Gage Smith","All of Me",3
"Gage Smith","Chasing Amy",4
"Gage Smith","About a Boy",4
"Gage Smith","The Village",3
"Alan Smith","Super Size Me",4
"Gage Smith","GoodFellas: Special Edition: Bonus Material",5
"Gage Smith","Men in Black II",3
"Gage Smith","Forever Young",4
"Gage Smith","Spy Kids",3
"Gage Smith","The Man Without a Face",4
"Gage Smith","9 1/2 Weeks",4
"Gage Smith","House of Sand and Fog",3
"Gage Smith","Exit to Eden",3
"Gage Smith","Lethal Weapon 3",3
"Gage Smith","Death Becomes Her",3
"Gage Smith","The Last Samurai",4
"Gage Smith","War Games",4
"Gage Smith","About Schmidt",4
"Gage Smith","The Sum of All Fears",3
"Gage Smith","The Toy",3
"Gage Smith","Bruce Almighty",4
"Gage Smith","Confessions of a Teenage Drama Queen",3
"Gage Smith","The Others",4
"Gage Smith","The Matrix: Reloaded",5
"Gage Smith","Shrek 2",5
"Gage Smith","Finding Nemo (Widescreen)",4
"Gage Smith","Signs",4
"Gage Smith","Patch Adams",4
"Gage Smith","The Prince of Tides",3
"Gage Smith","The Sixth Sense",4
"Gage Smith","In Good Company",3
"Gage Smith","Curb Your Enthusiasm: Season 3",5
"Gage Smith","Road to Perdition",4
"Gage Smith","Porky's",4
"Gage Smith","The Italian Job",4
"Ivan Smith","My Stepmother is an Alien",4
"Gage Smith","Wonder Boys",3
"Gage Smith","Dances With Wolves: Special Edition",4
"Gage Smith","Chasing Liberty",3
"Gage Smith","The Forgotten",4
"Gage Smith","Rain Man",4
"Gage Smith","Erin Brockovich",4
"Gage Smith","The Matrix: Revolutions",3
"Alan Smith","Wayne's World",4
"Gage Smith","Mystic Pizza",3
"Gage Smith","Sinbad: Legend of the Seven Seas",4
"Gage Smith","True Romance",4
"Gage Smith","Timeline",3
"Gage Smith","Judge Dredd",2
"Gage Smith","Taps",4
"Gage Smith","Sneakers",4
"Gage Smith","White Noise",4
"Gage Smith","Runaway Jury",4
"Gage Smith","Back to the Future Part II",4
"Gage Smith","Paycheck",4
"Alan Smith","America's Sweethearts",3
"Gage Smith","Crossroads",2
"Gage Smith","Sleeping With the Enemy",3
"Gage Smith","Seabiscuit",4
"Gage Smith","Mystery",4
"Gage Smith","Constantine",4
"Gage Smith","My Cousin Vinny",4
"Gage Smith","Under the Tuscan Sun",4
"Gage Smith","Rushmore",3
"Gage Smith","To Die For",3
"Gage Smith","City Slickers II: The Legend of Curly's Gold",3
"Gage Smith","The Hitchhiker's Guide to the Galaxy",4
"Gage Smith","Shark Tale",4
"Gage Smith","Jay and Silent Bob Strike Back",3
"Gage Smith","Dodgeball: A True Underdog Story",4
"Gage Smith","Sleepers",4
"Gage Smith","Turk 182!",4
"Gage Smith","I",3
"Gage Smith","Curb Your Enthusiasm: Season 2",5
"Gage Smith","Rocky",4
"Gage Smith","Star Wars: Episode V: The Empire Strikes Back",5
"Gage Smith","Best in Show",2
"Gage Smith","Married... with Children: Season 3",3
"Gage Smith","Predator 2",3
"Gage Smith","Bad Santa",4
"Gage Smith","American Beauty",5
"Gage Smith","GoodFellas: Special Edition",5
"Gage Smith","The Sopranos: Season 3",5
"Gage Smith","Almost Famous",3
"Gage Smith","Scent of a Woman",3
"Gage Smith","Trading Places",4
"Gage Smith","Sling Blade",4
"Gage Smith","One Hour Photo",3
"Gage Smith","Curb Your Enthusiasm: Season 1",5
"Gage Smith","The Majestic",4
"Gage Smith","Fight Club",4
"Gage Smith","The Mummy Returns",3
"Gage Smith","Saturday Night Fever",3
"Gage Smith","Sin City",5
"Gage Smith","Arrested Development: Season 1",4
"Gage Smith","Starsky & Hutch",4
"Gage Smith","St. Elmo's Fire",4
"Gage Smith","Collateral",4
"Gage Smith","The Terminator",3
"Gage Smith","Scarface: 20th Anniversary Edition",4
"Gage Smith","My Big Fat Greek Wedding",4
"Gage Smith","Point Break",4
"Gage Smith","Awakenings",3
"Gage Smith","It Could Happen to You",3
"Gage Smith","The Hunt for Red October",3
"Gage Smith","Pretty Woman",4
"Gage Smith","Sister Act",3
"Gage Smith","Good Morning",4
"Gage Smith","Unfaithful",4
"Gage Smith","Spanglish",4
"Gage Smith","A Bug's Life",4
"Gage Smith","Robin Hood: Prince of Thieves",4
"Gage Smith","Legends of the Fall",4
"Gage Smith","Be Cool",1
"Gage Smith","The Glass House",3
"Gage Smith","Roxanne",4
"Gage Smith","Divine Secrets of the Ya-Ya Sisterhood",3
"Gage Smith","The Twilight Zone: Vol. 22",3
"Gage Smith","Billy Madison",3
"Gage Smith","Cheaper by the Dozen",3
"Gage Smith","The Cooler",3
"Gage Smith","The Italian Job",5
"Gage Smith","Terminator 3: Rise of the Machines",4
"Gage Smith","Ferris Bueller's Day Off",4
"Gage Smith","Armageddon",4
"Gage Smith","The Usual Suspects",4
"Gage Smith","Dr. Dolittle",3
"Ivan Smith","The Pretender: Season 2",5
"Gage Smith","Charlie's Angels: Full Throttle",3
"Gage Smith","Night Shift",4
"Gage Smith","The Pelican Brief",4
"Gage Smith","Racing Stripes",4
"Gage Smith","The Princess Bride",4
"Ivan Smith","Wild Orchid",1
"Gage Smith","The Untouchables",4
"Gage Smith","Curly Sue",3
"Gage Smith","Stand by Me",4
"Gage Smith","Men of Honor",4
"Gage Smith","Alfie",2
"Gage Smith","Monster's Ball",2
"Gage Smith","Fools Rush In",4
"Gage Smith","Romancing the Stone",3
"Alan Smith","Taxi",4
"Gage Smith","Mrs. Doubtfire",3
"Gage Smith","Phenomenon",4
"Gage Smith","Domestic Disturbance",3
"Gage Smith","Die Another Day",3
"Gage Smith","Blade",3
"Gage Smith","Mean Girls",3
"Gage Smith","Fatal Attraction",3
"Gage Smith","Top Gun",4
"Gage Smith","Anchorman: The Legend of Ron Burgundy",4
"Gage Smith","The Road Warrior",3
"Richard Smith","The Anniversary Party",3
"Gage Smith","Apollo 13",4
"Gage Smith","Willow",4
"Gage Smith","National Lampoon's Christmas Vacation: Special Edition",5
"Gage Smith","Cruel Intentions",5
"Gage Smith","Super Troopers",3
"Gage Smith","Clerks",4
"Gage Smith","Singles",3
"Gage Smith","Junior",3
"Gage Smith","Finding Forrester",4
"Gage Smith","Jaws",3
"Gage Smith","Emmanuelle's Intimate Encounters",5
"Gage Smith","Interview with the Vampire",4
"Gage Smith","Reign of Fire",3
"Gage Smith","Predator: Collector's Edition",4
"Gage Smith","Eddie",2
"Gage Smith","Grosse Pointe Blank",5
"Gage Smith","Conspiracy Theory",4
"Gage Smith","The Hudsucker Proxy",4
"Gage Smith","Minority Report",4
"Gage Smith","Ladder 49",4
"Ivan Smith","Radio Flyer",4
"Gage Smith","Girl with a Pearl Earring",4
"Gage Smith","Eraser",3
"Gage Smith","Catch Me If You Can",4
"Gage Smith","Star Wars: Episode II: Attack of the Clones",3
"Gage Smith","Happy Gilmore",4
"Gage Smith","The Royal Tenenbaums",4
"Gage Smith","The Truth About Cats & Dogs",4
"Gage Smith","Election",4
"Gage Smith","Rounders",4
"Gage Smith","Ray",4
"Gage Smith","Good Will Hunting",4
"Ivan Smith","Joe",3
"Gage Smith","Boogie Nights",4
"Gage Smith","Caddyshack",4
"Gage Smith","Cocktail",4
"Gage Smith","Dear God",3
"Gage Smith","Batman Returns",4
"Gage Smith","Pearl Harbor",4
"Gage Smith","The Natural",3
"Alan Smith","The Best of Friends: Season 1",4
"Gage Smith","Platoon",3
"Gage Smith","The Battle of Shaker Heights",3
"Gage Smith","The Butterfly Effect: Director's Cut",4
"Gage Smith","Deliverance",4
"Alan Smith","Moonstruck",3
"Gage Smith","There's Something About Mary: Special Edition",4
"Gage Smith","Rocky II",4
"Gage Smith","Star Wars: Episode VI: Return of the Jedi",5
"Gage Smith","Daddy Day Care",3
"Ivan Smith","Band of Brothers",5
"Gage Smith","The Exorcist: Restored Version",4
"Gage Smith","As Good as It Gets",4
"Gage Smith","Mr. Deeds",3
"Gage Smith","Shallow Hal",4
"Gage Smith","L.A. Confidential",4
"Gage Smith","Stripes",4
"Gage Smith","The Fifth Element",4
"Gage Smith","Monster-in-Law",2
"Gage Smith","Flashdance",3
"Gage Smith","Die Hard",3
"Ivan Smith","Calamity Jane",3
"Alan Smith","The Lion King: Special Edition",4
"Alan Smith","Little Nicky",4
"Devin Smith","The League of Extraordinary Gentlemen",3
"Devin Smith","Uptown Girls",2
"Devin Smith","Gangs of New York",3
"Devin Smith","Return to Lonesome Dove",4
"Devin Smith","Before Sunset",3
"Devin Smith","Fahrenheit 9/11",4
"Devin Smith","Radio",4
"Devin Smith","Monsters",3
"Devin Smith","Secondhand Lions",4
"Devin Smith","Master and Commander: The Far Side of the World",4
"Devin Smith","Swordfish",3
"Devin Smith","Man on Fire",4
"Devin Smith","Lost in Translation",3
"Devin Smith","Harry Potter and the Prisoner of Azkaban",5
"Devin Smith","Hidalgo",4
"Devin Smith","Two Weeks Notice",3
"Devin Smith","Chicago",4
"Devin Smith","Jersey Girl",3
"Devin Smith","Lord of the Rings: The Return of the King",5
"Devin Smith","The Last Waltz",3
"Devin Smith","How to Lose a Guy in 10 Days",3
"Devin Smith","Shrek (Full-screen)",4
"Devin Smith","Bend It Like Beckham",4
"Devin Smith","Anna Karenina",3
"Devin Smith","Ocean's Eleven",4
"Alan Smith","Napoleon Dynamite",4
"Devin Smith","Persuasion",4
"Devin Smith","Sweet Home Alabama",3
"Devin Smith","Blue Crush",3
"Devin Smith","Broadway Melody of 1940",3
"Devin Smith","Say Anything",4
"Devin Smith","The Hours",4
"Devin Smith","Shall We Dance?",4
"Devin Smith","Closer",3
"Devin Smith","Lonesome Dove",4
"Devin Smith","Indiana Jones and the Last Crusade",4
"Ivan Smith","Red Rock West",1
"Richard Smith","Miss Congeniality",3
"Devin Smith","Young Black Stallion",3
"Devin Smith","Amarcord",4
"Devin Smith","The Terminal",4
"Devin Smith","Spellbound",3
"Devin Smith","Run Lola Run",3
"Devin Smith","La Femme Nikita",4
"Devin Smith","Poirot: Hickory Dickory Dock",4
"Richard Smith","Tommy Boy",4
"Ivan Smith","Directors: Barbra Streisand",1
"Devin Smith","Taking Lives",3
"Devin Smith","Lord of the Rings: The Fellowship of the Ring",5
"Ivan Smith","Plaza Suite",5
"Devin Smith","The Pianist",4
"Alan Smith","Sideways",3
"Devin Smith","Swimming Pool",3
"Devin Smith","About a Boy",4
"Devin Smith","Whale Rider",4
"Devin Smith","The Last Samurai",4
"Alan Smith","Whale Rider",5
"Devin Smith","Tom Jones",3
"Devin Smith","Garden State",4
"Devin Smith","The Matrix: Reloaded",4
"Ivan Smith","Three Kings",4
"Devin Smith","Finding Nemo (Widescreen)",4
"Devin Smith","A Mighty Wind",4
"Alan Smith","Sister Act 2: Back in the Habit",3
"Ivan Smith","What About Bob?",5
"Devin Smith","Kind Hearts and Coronets",4
"Devin Smith","Road to Perdition",4
"Devin Smith","The Italian Job",4
"Devin Smith","Rabbit-Proof Fence",3
"Ivan Smith","Intolerable Cruelty",3
"Devin Smith","Gandhi",4
"Alan Smith","10 Things I Hate About You",4
"Devin Smith","City Lights",4
"Devin Smith","Apocalypse Now Redux",4
"Devin Smith","The Ninth Configuration",3
"Devin Smith","Frida",4
"Alan Smith","The Twilight Zone: Vol. 16",1
"Devin Smith","Next Stop Wonderland",3
"Devin Smith","Nowhere in Africa",4
"Ivan Smith","Superfly",5
"Devin Smith","Monsoon Wedding",4
"Devin Smith","Dead Again",3
"Devin Smith","Collateral",3
"Devin Smith","My Big Fat Greek Wedding",4
"Richard Smith","Jay and Silent Bob Strike Back",3
"Devin Smith","Sister Act",4
"Ivan Smith","Flight of the Intruder",1
"Ivan Smith","The Thing",1
"Devin Smith","Babette's Feast",4
"Alan Smith","Encino Man",3
"Devin Smith","One True Thing",3
"Devin Smith","The Red Violin",4
"Devin Smith","Kiss Me Kate",3
"Devin Smith","Dirty Dancing",4
"Devin Smith","Daniel Deronda",4
"Devin Smith","MI-5: Vol. 1",3
"Alan Smith","The Sting",4
"Ivan Smith","The Insider",4
"Alan Smith","Fear and Loathing in Las Vegas",4
"Richard Smith","Jamie Foxx: I Might Need Security",4
"Ivan Smith","Amistad",5
"Devin Smith","The Fast Runner",3
"Alan Smith","Bruce Almighty",3
"Devin Smith","Dersu Uzala",4
"Devin Smith","Under the Lighthouse Dancing",3
"Alan Smith","Garden State",4
"Ivan Smith","All in the Family: Season 1",5
"Ivan Smith","Big Daddy",5
"Devin Smith","Iron Jawed Angels",4
"Alan Smith","Shrek 2",4
"Ivan Smith","Traffic",2
"Devin Smith","The Chronicles of Riddick",3
"Devin Smith","I Capture the Castle",3
"Devin Smith","Love in the Afternoon",3
"Alan Smith","Finding Nemo (Widescreen)",5
"Richard Smith","Dodgeball: A True Underdog Story",3
"Alan Smith","A Mighty Wind",4
"Ivan Smith","Eurotrip",1
"Greyson Smith","Six Feet Under: Season 2",5
"Greyson Smith","Waking Ned Devine",4
"Greyson Smith","The League of Extraordinary Gentlemen",2
"Greyson Smith","An Affair to Remember",4
"Greyson Smith","The Girl Next Door",4
"Greyson Smith","Ocean's Twelve",3
"Greyson Smith","MTV: Punk'd: Season 1",2
"Greyson Smith","Final Destination 2",3
"Greyson Smith","Uptown Girls",2
"Greyson Smith","America: A Tribute to Heroes",2
"Greyson Smith","The School of Rock",5
"Greyson Smith","Daria: The Movie: Is it Fall Yet?",5
"Greyson Smith","Ringu",3
"Greyson Smith","Gangs of New York",2
"Greyson Smith","Coach Carter",3
"Greyson Smith","The Last Emperor",3
"Greyson Smith","The Man in the Iron Mask",3
"Greyson Smith","SpongeBob SquarePants: The Movie",2
"Greyson Smith","Taxi Driver",2
"Greyson Smith","Psycho",5
"Greyson Smith","Ace Ventura: Pet Detective",1
"Greyson Smith","The Incredibles",5
"Greyson Smith","Before Sunset",5
"Greyson Smith","Pulp Fiction",3
"Greyson Smith","Meet the Fockers",4
"Greyson Smith","American History X",5
"Greyson Smith","Sex and the City: Season 3",2
"Greyson Smith","21 Grams",3
"Greyson Smith","The Cider House Rules",5
"Greyson Smith","Risky Business",1
"Greyson Smith","Simon Birch",4
"Greyson Smith","The Princess Diaries (Widescreen)",3
"Greyson Smith","The Manchurian Candidate",2
"Greyson Smith","Shanghai Knights",2
"Greyson Smith","American Pie",2
"Greyson Smith","It Happened One Night",5
"Greyson Smith","Harry Potter and the Chamber of Secrets",4
"Greyson Smith","The Wedding Planner",2
"Greyson Smith","Babylon 5: Season 1",3
"Greyson Smith","The Very Best of America's Funniest Comedians",1
"Greyson Smith","Lord of the Rings: The Two Towers",5
"Greyson Smith","Hotel Rwanda",4
"Greyson Smith","My So-Called Life",4
"Greyson Smith","Final Destination",3
"Greyson Smith","Bubba Ho-Tep",4
"Greyson Smith","Swordfish",3
"Greyson Smith","That '70s Show: Season 2",4
"Greyson Smith","A Beautiful Mind",3
"Greyson Smith","Sabrina",4
"Greyson Smith","Cabaret",3
"Greyson Smith","The Dead Zone",3
"Greyson Smith","The Shining",4
"Greyson Smith","The Sound of Music",4
"Greyson Smith","Adaptation",2
"Greyson Smith","Kate & Leopold",2
"Greyson Smith","Big Fish",5
"Greyson Smith","Lost in Translation",5
"Greyson Smith","40 Days and 40 Nights",3
"Greyson Smith","The Good Girl",2
"Greyson Smith","The Jerk",1
"Greyson Smith","The Godfather",5
"Greyson Smith","Along Came a Spider",2
